codigo_produto,descricao_produto,quantidade,faturamento,pedidos,empresas,percentual,percentual_acumulado,classe_abc
80011,PIJ. ML ISIS- BOTAO ONCA/ VERDE P,1.0,557.0,1,1,0.001135946022781734,0.6233416309737608,A
CJN-PQS-GS,Cajon Cajona Mb 36 X 15 Cm - Som Potente E Durável Eletrico,1.0,555.14,1,1,0.0011321527380377951,0.6244737837117986,A
DH03750,CAIXA CORREIOS METAL NATALINA 50CM VERMELHO GRILLO,1.0,549.47,1,1,0.001120589337769981,0.6255943730495686,A
DH02322,CHALEIRA ELET MODERNA PRETA 127V 1500W-ARIETE,1.0,549.0,1,1,0.0011196308195819964,0.6267140038691505,A
ZT-SXF0-PG0T,Cesto com Tampa Vai e Vem 22 Litros Vermelho,7.0,546.0,7,1,0.0011135126183820948,0.6278275164875327,A
HIG-VIRT-BAND-1548-2,Patinete Skatenet Infantil 3 Rodas Dobrável Pro Bandeirante  Preto Com Amarelo,1.0,545.09,1,1,0.0011116567640181247,0.6289391732515508,A
01-SHP-00000794,Lixeira com Pedal 15L 25L 30L 60L 100L Plástica Reforçada Tampa e Aro | Cozinha Banheiro Escritório - Lixeira Pedal 60 L,3.0,541.83,2,1,0.0011050083187142316,0.630044181570265,A
78974766604068,TERRA VEGETAL LORIANNA 20KG,12.0,539.43,8,1,0.0011001137577543103,0.6311442953280193,A
DH02893,CHALEIRA ELET MODERNA VERMELHA 127V 1500W - ARIETE,1.0,532.53,1,1,0.0010860418949945364,0.6322303372230138,A
PF-ETQR-65YH,"Sacos de Lixo 20L, 40L, 60, 100L, 200L - Coloridos - 100 unidades - Coleta Seletiva - Reforçado (Azul, 200 litros)",4.0,525.9,4,1,0.001072520670342754,0.6333028578933566,A
DE02357,Filtro De Linha 12 Tomadas Com Voltímetro Branco Ipec,5.0,523.29,4,1,0.0010671978352988394,0.6343700557286555,A
NS166,KIT Marca Texto  Gel Neon 6 Cores  MP 613,22.0,522.0600000000001,20,1,0.00106468937280688,0.6354347451014624,A
TNY-MLB2655347505,Cesto Lixeira Com Rodas E Pedal 100l Marca Jsn,1.0,520.01,1,1,0.0010605086019869472,0.6364952537034493,A
DE01317,CAPUCCINO TRADICIONAL 1 KG SABOR DE GARÇA ,8.0,520.0,8,1,0.0010604882079829475,0.6375557419114323,A
BLGBEL605,Cesta Básica De Alimentos Nobre Premium Cesta De Qualidade,2.0,517.78,2,1,0.00105596073909502,0.6386117026505272,A
LM71,Meia Social Preta Juvenil 34-39 Ref 22080001,36.0,516.77,21,1,0.0010539009446910534,0.6396656035952183,A
1,A FAZ,2.0,516.0,1,1,0.0010523306063830787,0.6407179342016014,A
DH01749,CHALEIRA ELETRICA VINTAGE VERDE 127V - ARIETE,1.0,512.51,1,1,0.0010452130989871931,0.6417631473005886,A
48-KP1D-3ZMV,Saco de Lixo 20 Litros com 100 Unidades - Reforçado (Branco),16.0,512.0,16,1,0.0010441730047832099,0.6428073203053718,A
DH02895,MAQUINA CAFÉ MANUAL MODERNA VERMELHA 127V - ARIETE,1.0,502.0,1,1,0.0010237790007835378,0.6438310993061553,A
12432,Escada de Alumínio 6 Degraus  MOR,2.0,499.8,2,1,0.0010192923199036099,0.644850391626059,A
MB 133,Cajona Quadrada Cajón Eletrico + Alça + Chimbal + Vassouras Preta,1.0,498.32,1,1,0.0010162740073116584,0.6458666656333706,A
7500 esc6,Fechadura Segurança 3 Pinos Cilindro 60 Multiponto Hafele,1.0,497.31,1,1,0.0010142142129076915,0.6468808798462783,A
5449 cr8,Fechadura Rolete 3 Pinos Fortezza Cilindro Hafele 8cm Cromado,1.0,495.33,1,1,0.0010101762001157564,0.6478910560463941,A
DH02892,TORRADEIRA ELETRICA MODERNA VERMELHA 750W 127V - ARIETE,1.0,493.24,1,1,0.001005913853279825,0.6488969698996739,A
DE06419,Teclado De Acesso Touch Controle Rfid Digital Leitor Cartão,3.0,483.06000000000006,3,1,0.000985152757208159,0.649882122656882,A
DE01443-PT,Controle Tx Flex Remoto Portão Eletrônico Alarme 433Mhz Ipec - PRETO,29.0,480.11,14,1,0.0009791365260282557,0.6508612591829103,A
16737,SHORT DOLL MANGA CURTA JOANINHA M,1.0,476.0,1,1,0.0009707545903843904,0.6518320137732947,A
16739,SHORT DOLL MANGA CURTA CUPUACU BOTAO ESTAMPA ABELHA M,1.0,476.0,1,1,0.0009707545903843904,0.6528027683636791,A
DE05629,Arandela Meia Lua Led 6w 6 Fachos Ip66 Bivolt 3000k Preta,22.0,475.97999999999996,11,1,0.0009707138023763909,0.6537734821660555,A
MB100,Par Chocalho Chimbal  Dedo Artesanal Cor Natural Mb Natural,8.0,475.76,8,1,0.0009702651342883982,0.6547437473003439,A
DU00252,"MANTA SOFA ALGODAO (OFF WHITE) 1,5X1,25m FLORARTE",1.0,463.9,1,1,0.0009460778455447871,0.6556898251458887,A
MB128,Bag Sob Medida Para Cajon De Colo Marcos Brandão Mb,2.0,463.68,2,1,0.0009456291774567944,0.6566354543233455,A
40000,SABONETE AROMA FLOR DE FIGO 700ML,1.0,454.98,1,1,0.0009278863939770797,0.6575633407173226,A
DE00230,"Receptor Universal Com Fonte 2a 433,92 Mhz 1 Canal Ipec",5.0,450.38,5,1,0.0009185051521372306,0.6584818458694598,A
DE00172,Fonte Carregadora Timer Digital 2+2 4a Com Receptor Ipec,2.0,449.41999999999996,2,1,0.0009165473277532619,0.659398393197213,A
40427,PIJAMA FLEECE COZINESS / UNICA / M,1.0,449.0,1,1,0.0009156907795852758,0.6603140839767984,A
40428,PIJAMA FLEECE COZINESS / UNICA / G,1.0,449.0,1,1,0.0009156907795852758,0.6612297747563837,A
DE01354,CAFE TORRADO E MOIDO TRADICIONAL EM PÓ SABOR DE GARÇA 500G,14.0,448.0,9,1,0.0009136513791853086,0.662143426135569,A
BLGBEL3974,Kit 10 Porta Guardanapo De Papel Para Lanchonete E Bar - Tv,2.0,447.58,1,1,0.0009127948310173223,0.6630562209665863,A
26356,PLASTICO TRANSPARENTE 20MM,23.64,446.8,11,1,0.0009112040987053479,0.6639674250652917,A
HN-GVDU-4I4Z,LIXEIRA PLASTICO 100L COM PEDAL E RODA QUADRADO PRETO/UN/JSN,1.0,445.0,1,1,0.000907533177985407,0.6648749582432771,A
3M-H9G0-EMLE,"Conduíte Eletroduto Corrugado Reforçado 3/4"" Extra-Forte 50 M Amarelo",5.0,445.0,4,1,0.000907533177985407,0.6657824914212626,A
MLB2181193843,Lixeira Office Redonda Com Tampa Em Aço Inox 10l - Or3,3.0,441.6,1,1,0.0009005992166255185,0.6666830906378881,A
MLB1155321171,Sacola Plastica Reciclada Reforçada Kit 10 Kg 50x70,2.0,440.8,2,1,0.0008989676963055447,0.6675820583341937,A
DE01440-BR,Sirene Piezoelétrica Alta Potencia 1 Som Alarme Ipec Branca,21.0,438.97,14,1,0.0008952355935736047,0.6684772939277673,A
DE00242,BOTOEIRA SIMPLES SEM FIO 433 CODE LEARN IPEC,12.0,431.49,10,1,0.00087998087858185,0.6693572748063492,A
TNY-hamx82155,Cooktop de Indução Agratto Portátil 1 Boca 2000w Preto 220v [F002],1.0,428.79,1,1,0.0008744744975019386,0.6702317493038511,A
DE06120-220V,Automatizador Motor Deslizante 450kg De Portão Idealle Ipec - 220V,1.0,427.71,1,1,0.0008722719450699739,0.6711040212489211,A
43996,DIVERSOS,88.0,425.0,30,1,0.0008667451699860628,0.6719707664189072,A
NS139,CX MARCA TEXTO 12 UN AM AZ LJA RS VD VM TONS NEONS masterpri,21.0,423.32,20,1,0.0008633189773141179,0.6728340853962212,A
21392,TOALHA DE BANHO LE PETIT CAPUZ LINHO ROSA BORDADO URSO,1.0,419.9,1,1,0.00085634422794623,0.6736904296241675,A
33463,Varal De Chão Com Abas Mor 6005 Aço Branco,3.0,419.70000000000005,3,1,0.0008559363478662368,0.6745463659720337,A
DE00163-BR,Caixa Organizadora Gabinete Cftv Vertical De Cabos L450 Ipec - BRANCO,2.0,418.84,2,1,0.0008541824635222648,0.675400548435556,A
BLGBEL315,"5 Saco Plástico P/ Embalar Colchão 90x250x0,14 Canelado",6.0,417.78,4,1,0.0008520206990982995,0.6762525691346543,A
40842,Fruteira com Pedra Branca  UDM 0423 Utilaço,1.0,417.09,1,1,0.0008506135128223222,0.6771031826474766,A
CX - PRETA,Caixinha Percuteria 10Eletroacu Baquetas Nylon MbCajon Preta,1.0,416.13,1,1,0.0008486556884383537,0.677951838335915,A
DH04557,GARRAFA TERMICA BARISTA CREME DOURADO MARROM 1000ML TUUT,1.0,416.12,1,1,0.000848635294434354,0.6788004736303493,A
MLB1533471218,Lixeira Dispensador De Copo Descartável Com 4 Tubos Plástico,2.0,408.32,2,1,0.0008327279713146098,0.679633201601664,A
DU00041,VASO EM CERAMICA VERMELHO COLORIDO FLORAL  21CM GRILLO,1.0,406.11,1,1,0.0008282208964306824,0.6804614224980946,A
MLB3611325609,Caixa 61l (320x390x620mm) Empilhavel,4.0,405.56,2,1,0.0008270992262107003,0.6812885217243053,A
DU00472,"TOALHA DE CHA 1,00X1,00CM MARA AGOSTINHO",3.0,405.0,2,1,0.0008259571619867187,0.6821144788862921,A
MB116,Cajon De Colo Mb Percussão Profissional Com Alça,1.0,400.74,1,1,0.0008172693162828584,0.682931748202575,A
DH04517,CONJUNTO 4 PEÇAS COLHERES DE SOBREMESA LIMONE SICILIANO TUUT,5.0,400.6,3,1,0.000816983800226863,0.6837487320028018,A
DE05920,"Vale Presente  R$ 100,00",4.0,400.0,2,1,0.0008157601599868827,0.6845644921627887,A
DE00249,Botoeira Simples Sem Fio Abertura Fechadura Black Portão,11.0,399.11,6,1,0.0008139450936309119,0.6853784372564196,A
26961,PIJAMA MARIE WIDE LEG ABOTOADO AZUL MEDIO G,1.0,399.0,1,1,0.0008137207595869155,0.6861921580160065,A
31123,PIJAMA ABERTO SHORT PURE ESSENCE P,1.0,399.0,1,1,0.0008137207595869155,0.6870058787755935,A
31124,PIJAMA ABERTO SHORT PURE ESSENCE M,1.0,399.0,1,1,0.0008137207595869155,0.6878195995351805,A
78974766602815,Conjunto C/ 6 Xícaras De Chá Biona Donna Margaridas Cerâmica C/ Pires 200ml Oxford,2.0,396.89,2,1,0.0008094176247429847,0.6886290171599234,A
BLGBEL475,Carrinho Funcional Para Limpeza Com Dois Baldes,1.0,396.17,1,1,0.0008079492564550082,0.6894369664163784,A
174560948741,Mesa De Canto Dobrável Plástico Resistente Jsn - Preta - Liso,1.0,394.5,1,1,0.000804543457787063,0.6902415098741654,A
51422,Mesa de Passar Roupa Multiuso Preto Utilaço,1.0,389.9,1,1,0.0007951622159472139,0.6910366720901127,A
DE01494-CZ,Suporte U Para Porta Fechadura De Vidro Eletromagnetica Ipec - CINZA,5.0,389.35,5,1,0.0007940405457272319,0.6918307126358398,A
DE07510,Vídeo Porteiro Interfone Campainha Casa Pt-300protection Porteiro Casa Bivolt,1.0,387.36,1,1,0.0007899821389312972,0.6926206947747712,A
DH04697,KIT 6 TAÇAS VINHO BRANCO CRISTAL BOHEMIA COLIBRI 350ML WOLFF,4.0,378.04,3,1,0.0007709749272036029,0.6933916697019747,A
DE07409,Protetor de Surto Bivolt 127/220V Anti Raio 10A Ipec 1Tomada,10.0,376.72,6,1,0.0007682829186756461,0.6941599526206504,A
DE07502,Kit 2 Caixa Protetora Grade Antivandalismo Câmeras Segurança,2.0,375.2,2,1,0.000765183030067696,0.6949251356507181,A
MLB2658394691,Lixeira Quadrada Plastica De 100 Litros Com Roda E Pedal,1.0,375.0,1,1,0.0007647751499877025,0.6956899108007059,A
DE00171,FONTE CARREGADOR ELETRONICO COM TIMER 2A SEM RECEPTOR IPEC,3.0,373.9,3,1,0.0007625318095477385,0.6964524426102536,A
DE00183,Sensor Alarme Infravermelho Passivo Vision F Com Fio Ipec,12.0,372.69,7,1,0.0007600641350637783,0.6972125067453174,A
NS78-01,"Caneta Esferográfica Escrita Fina, Cristal  Transp Pto 50 un ENEM",6.0,365.4,6,1,0.0007451969061480172,0.6979577036514655,A
DE00297,Semáforo Led Sinalizador Ipec Estacionamento Luz 12 Volt,2.0,365.06,1,1,0.0007445035100120285,0.6987022071614775,A
MLB2658356028,Lixeira Quadrada Com Pedal e rodas 100 Litros  Preto,1.0,365.0,1,1,0.0007443811459880304,0.6994465883074655,A
BLGBEL4944,Lixeira Quadrada Com Pedal De 100 Litros Sem Rodas Preto,1.0,365.0,1,1,0.0007443811459880304,0.7001909694534536,A
bdusp-P100C,Lixeira Quadrada Plastica De 100 Litros Com Roda E Pedal - Cinza,1.0,363.75,1,1,0.0007418318954880714,0.7009328013489416,A
DE05019,Suporte de Video Game para ps4 slim - Branco,5.0,362.33000000000004,5,1,0.0007389359469201181,0.7016717372958617,A
78974766604172,Cola Bastão 10g  caixa 10 Unid,3.0,360.0,2,1,0.0007341841439881943,0.7024059214398499,A
78974766603134,Fogão Industrial 1 Boca Alta Pressão Roa - Vinho - Roa,1.0,359.9,1,1,0.0007339802039481976,0.7031399016437981,A
DE00210,Teclado Senha Controle De Acesso Com Fio 2 Canais Ipec,3.0,359.44,3,1,0.0007330420797642128,0.7038729437235623,A
XW-VRWB-J32X,10 Rolos Etiqueta 10x15 100x150 Térmica Adesiva Serrilha Não Utiliza Ribbon Para E-Commerce,2.0,356.0,2,1,0.0007260265423883256,0.7045989702659506,A
DE02528-PT-127,Trava Eletromagnetica Lock Plus Para Portão Sem Temporizador - PRETO - 127V,3.0,354.0,3,1,0.0007219477415883912,0.705320918007539,A
DE03060,Controlador De Acesso De Portaria Rfid Tag Ipec,3.0,353.87,3,1,0.0007216826195363955,0.7060426006270755,A
DU00328,FRIGIDEIRA WOK TAMPA SAFIRA 3 L ALUMÍNIO INOX VIDRO  CLINCK,2.0,353.8,2,1,0.0007215398615083977,0.7067641404885838,A
DE00255-VM,Controle Remoto Tx Top Ipec Portão 433 Mhz Ppa Garen Seg Rcg - Vermelho,13.0,352.85,6,1,0.0007196024311284289,0.7074837429197123,A
DE01649-PT,Suporte De Mola Aérea 65/85Kg Para Porta Vidro Ipec F3/F4 - PRETO,3.0,350.15999999999997,2,1,0.000714116444052517,0.7081978593637648,A
DY14250,"Frigideira Tramontina Profissional em Alumínio Antiaderente Starflon Premium e Acabamento Externo Lixado 30 cm 2,3 L",1.0,348.69,1,1,0.0007111185254645653,0.7089089778892294,A
DE07561,Protetor Para Campainha Porteiro Video Anti Furto Smart Home,7.0,343.43,7,1,0.0007003912793607377,0.7096093691685901,A
DE03010,Kit Alarme Max Sem Fio C/ Controle Sirene Discadora Sensor,1.0,339.46,1,1,0.0006922948597728679,0.7103016640283629,A
DE06207-PT,Botoeira Botok 2 Botão De Inox Acionador De Saida Fech Ipec - PRETA,5.0,336.85,4,1,0.0006869720247289536,0.7109886360530919,A
HIG-VIRT-BPK-BP56APR-010,10un Embalagem Bp56 Preta Alta Estriada Bipack,8.0,336.0,8,1,0.0006852385343889814,0.7116738745874809,A
DE00002,Suporte duplo de poste para câmeras de CFTV,2.0,335.92,2,1,0.0006850753823569841,0.7123589499698378,A
01-SHP-00000796,Lixeira com Pedal 15L 25L 30L 60L 100L Plástica Reforçada Tampa e Aro | Cozinha Banheiro Escritório - Lixeira Pedal 100 ,1.0,334.18,1,1,0.0006815268256610412,0.7130404767954989,A
DE06207-CZ,Botoeira Botok 2 Botão De Inox Acionador De Saida Fech Ipec - CINZA,5.0,333.68,4,1,0.0006805071254610576,0.71372098392096,A
DE06502,"Sensor Magnético De Abertura Sem Fio 433,92mhz Ipec 3V",12.0,332.40000000000003,3,1,0.0006778966929490996,0.7143988806139091,A
TNY-hamx63611,Autotrafo Universal Hayonik 500VA Lite [F002],1.0,331.93,1,1,0.000676938174761115,0.7150758187886702,A
DE01548,Controlador De Semáforo Central 2 Níveis Ipec Bivolt,2.0,331.62,2,1,0.0006763059606371251,0.7157521247493074,A
KITOPL-4,Kit Opala Poltrona e Puff Decorativo Amamentação Leitura Sala Quarto - Bordô,1.0,329.0,1,1,0.000670962731589211,0.7164230874808966,A
KITOPL-2,Kit Opala Poltrona e Puff Decorativo Amamentação Leitura Sala Quarto - Azul-Turquesa,1.0,329.0,1,1,0.000670962731589211,0.7170940502124857,A
KITOPL-11,Kit Opala Poltrona e Puff Decorativo Amamentação Leitura Sala Quarto - Verde,1.0,329.0,1,1,0.000670962731589211,0.7177650129440749,A
KITOPL-7,Kit Opala Poltrona e Puff Decorativo Amamentação Leitura Sala Quarto - Marrom,1.0,329.0,1,1,0.000670962731589211,0.7184359756756641,A
LM403,KIT 6 PARES DE MEIA BRANCO/MESCLA REF-961302011 34-39,8.0,328.76,7,1,0.0006704732754932188,0.7191064489511573,A
DE06477-220V,Automatizador Motor Deslizante 300kg De Portão Idealle Ipec - 220V,1.0,322.16,1,1,0.0006570132328534353,0.7197634621840107,A
BG - 7/8,Bongô De Madeira Com Pele De 3 Mm Que Não Desafina Nunca Mb Preto,1.0,321.6,1,1,0.0006558711686294538,0.7204193333526401,A
DE06478-220V,Automatizador Deslizante Motor  300kg Portão Idealle Ipec - 220V,1.0,321.59,1,1,0.000655850774625454,0.7210751841272656,A
30441,TOALHA DE BANHO IMPERIALE OLIVA,2.0,319.8,1,1,0.0006522002479095127,0.721727384375175,A
KITOPL-12,Kit Opala Poltrona e Puff Decorativo Amamentação Leitura Sala Quarto - Vermelho,1.0,319.0,1,1,0.0006505687275895389,0.7223779531027645,A
6723,Chaleira em Inox com Apito e Fundo Duplo à Indução Dourada,2.0,318.18,2,1,0.0006488964192615658,0.7230268495220261,A
29854,Fecho Trinco Tipo Unha Embutir Alavanca 30cm Preto Fosco Preto,4.0,315.24,2,1,0.0006429005820856623,0.7236697501041118,A
MLB1603159935,Kit Saco Plástico Para Descarte De Absorvente Com 100,7.0,315.0,7,1,0.00064241112598967,0.7243121612301014,A
38719,Guitarra Infantil Eletrônica Infantil Com Mixagem Azul Unik,1.0,313.22,1,1,0.0006387809932777285,0.7249509422233792,A
DE06460,Botão de Panico Acionamento-NF,12.0,312.90000000000003,5,1,0.000638128385149739,0.725589070608529,A
bdusp-me2,Mesa Dobrável De Plástico Resistente Prática Barata - Preta,1.0,312.0,1,1,0.0006362929247897684,0.7262253635333187,A
2937,10 Rolos Etiqueta 10x15 100x150 Térmica Serrilha Economy Cor:Branco,2.0,311.26,2,1,0.0006347837684937927,0.7268601473018125,A
DE00162-BR,CAIXA PLÁSTICA IN BOX IPEC  - BRANCO,32.0,311.03999999999996,4,1,0.0006343351004057999,0.7274944824022183,A
80017,Óleo Difusor de Aromas Trussardi 200ml Ficos,1.0,309.9,1,1,0.0006320101839498373,0.7281264925861681,A
12346,PIJAMA MILAO ABOTOADO ROSA/G DANIELA TOMBINI,1.0,309.75,1,1,0.0006317042738898423,0.7287581968600579,A
01-SHP-00000175,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - verde,150 Litros",2.0,308.83,2,1,0.0006298280255218724,0.7293880248855799,A
HIG-VIRT-JSN-MIX3AZAMVM-001,Lixeira Mix Com 3 Divisões 30 Litros,2.0,303.95000000000005,2,1,0.0006198757515700325,0.7300079006371499,A
 HIG-VIRT-JSN-ME2P-001,Mesa Dobrável De Plástico Resistente Prática Barata - Preta,1.0,302.64,1,1,0.0006172041370460754,0.730625104774196,A
DH03552,JG 8 PÇS XICARA CAFÉ PAPILLON EM CRISTAL ECOLOGICO C/ALÇA BORBOLETA 110ML FULL FIT ,1.0,300.8,1,1,0.0006134516403101357,0.7312385564145061,A
DH04412,TOALHA DE MESA QUADRADA DE ALGODÃO 1.50X1.50CM PROJETO PATINHAS,3.0,300.0,2,1,0.000611820119990162,0.7318503765344962,A
DE07608,JOGO 4  XICARA CHA REGAL PORCELANA 200ML COM PIRES HAUSKRAFT,2.0,299.8,1,1,0.0006114122399101685,0.7324617887744064,A
30598,ROUPAO MICROFIBRA KIDS SORTIDO HAPPY DAY,3.0,299.7,1,1,0.0006112082998701718,0.7330729970742765,A
51060,Copo Compatível para Liquidificador Philco PH900 / FunKitchen Max2 / Britânia B1000 PLQ1400 PLQ1412 cod 9251,5.0,299.5,5,1,0.0006108004197901784,0.7336837974940668,A
47042,MANTA MICROFIBRA,6.0,299.4,5,1,0.0006105964797501817,0.7342943939738169,A
78974766602292,Caixa Organizadora Rattan Preto N°4 Plasnew,6.0,299.4,3,1,0.0006105964797501817,0.734904990453567,A
HIG-REAL-JSN-TLC2-001,Dispenser Toalheiro Abs Papel Toalha Interfolha Jsn - N7 TLC2/5,3.0,298.47,1,1,0.0006086998373782122,0.7355136902909453,A
174570924533,Sacos De Lixo 400 Litros Super Reforçado 50 Un Fabricante,2.0,298.0,2,1,0.0006077413191902276,0.7361214316101355,A
DE02005,Fonte 12v 2a Bivolt Estabilizada Led Alimentação Cftv Plug,31.0,297.18,19,1,0.0006060690108622544,0.7367275006209978,A
LM399,KIT 12 PARES DE MEIA PRETO/BRANCO C/M REF-96.022.4001 40/44,3.0,295.44,3,1,0.0006025204541663115,0.7373300210751641,A
26684,FECHADURA CLASSIC 3200 ROS. QUADRADA 55 EXT. GOLD,1.0,293.81,1,1,0.0005991962315143649,0.7379292173066785,A
78974766604388,Cesto Fechado com Tampa 60L Ref: 1110  Cor Sortida Plasmont,3.0,293.79,3,1,0.0005991554435063657,0.7385283727501849,A
CJT10P12L,Cajón Acústico Quadrado 12 Lados Mdf Cajones Mb,1.0,292.81,1,1,0.0005971568311143977,0.7391255295812993,A
40250,VELA PERFUMADA PEONIAS E CHAS 190G,1.0,292.03,1,1,0.0005955660988024233,0.7397210956801017,A
5L-5W8Y-OMN2,Lixeira Plástica Tampa Vai-Vem 50 Litros Preto,2.0,290.0,2,1,0.0005914261159904899,0.7403125217960922,A
DE03967,"WOK COM TAMPA CERAMIC LIFE OPTIMA 3,4L BRINOX",1.0,289.9,1,1,0.0005912221759504932,0.7409037439720427,A
TNY-hamx75474,Repetidor Wi-fi Xiaomi Range Extender Pro 300Mbps Preto [F002],1.0,289.79,1,1,0.0005909978419064969,0.7414947418139493,A
DE00194,Sensor De Barreira Ativo Ir 15 Articulado Feixe Simples Ipec,4.0,289.6,1,1,0.0005906103558305031,0.7420853521697798,A
31129,PIJAMA CURTO BEST TIME EVER P,1.0,289.0,1,1,0.0005893867155905227,0.7426747388853703,A
31273,PIJAMA VICHY CURTO VERDE CLARO G,1.0,289.0,1,1,0.0005893867155905227,0.7432641256009608,A
BLGBEL6529,"Saco Plástico Transparente 60x90 Esp.0,10 Com 1 Kg",6.0,288.99,2,1,0.0005893663215865231,0.7438534919225473,A
DE02525,Placa Central P/ Motor Portão Eletrônico Universal 433mhz,4.0,288.34,4,1,0.0005880407113265443,0.7444415326338739,A
121,Saco De Lixo Plástico Preto 40 Litros Com 100 Unidades Cor:Preto,6.0,288.0,6,1,0.0005873473151905555,0.7450288799490644,A
GF-VTP7-MWK7,Saco de Lixo 20 Litros com 100 Unidades - Reforçado (Preto),9.0,288.0,9,1,0.0005873473151905555,0.7456162272642549,A
SHPSSPPx0179-,Par Amortecedores Vidro Tpa Porta-mala Sportage G2 Tucson G1 [F103],1.0,287.03,1,1,0.0005853690968025873,0.7462015963610575,A
7854,ARGOLA REDONDA ITALY MASTER CR,2.0,286.0,1,1,0.0005832685143906211,0.7467848648754482,A
01-SHP-00000225,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - preto,100 Litros",2.0,280.32,2,1,0.0005716847201188074,0.747356549595567,A
HIG-REAL-EML519405,SACO PARA LIXO EMBALIXO BLOQUEADOR DE ODORES COM ALÇA PIA E BANHEIRO - C/ 40 SACOS,10.0,280.0,6,1,0.0005710321119908178,0.7479275817075578,A
BLGBEL4488,Lixeira Cinzeiro 22l Em Plastico Aro Alumínio Bituqueira,2.0,279.98,1,1,0.0005709913239828185,0.7484985730315407,A
25665,Cesto Rattan com Tampa Basculada Arqplast,4.0,279.6,4,1,0.000570216351830831,0.7490687893833715,A
DE01487-CZ,Fechadura Magnética DZM150 ipec - CINZA,1.0,278.81,1,1,0.0005686052255148569,0.7496373946088863,A
NS4,Kit 3 Cartuchos de Toner P-1085 (217A) Compatível HP,3.0,278.49,3,1,0.0005679526173868674,0.7502053472262732,A
TNY-hamx84980,Headset Fortrek Wise Air Wireless Preto [F002],1.0,277.79,1,1,0.0005665250371068904,0.75077187226338,A
46983,Prato Sobremesa Oceano Duralex,17.0,277.62,5,1,0.0005661783390388959,0.751338050602419,A
DH04552,"PORTA RETRATO POLIRESINA BE HAPPY VERMELHO 18X22,5CM TUUT",2.0,276.88,2,1,0.0005646691827429201,0.7519027197851619,A
LM360,KIT 12 PARES DE MEIA BRANCO/MESCLA REF-961302011 28-33,3.0,275.51,3,1,0.0005618752041949651,0.7524645949893568,A
674m,Kit Com 2 Saco Transparente 50x80 Cm (100 Unds) Utilizado Ce,2.0,275.0,2,1,0.0005608351099909818,0.7530254300993477,A
26683,FECHADURA CLASSIC 3200 ROS. QUADRADA 55 WC GOLD STAM,1.0,273.51,1,1,0.0005577964033950306,0.7535832265027428,A
DE06485,Placa Central Motor P/ Portão Full Range X1 Full Range Ipec,6.0,273.34000000000003,5,1,0.0005574497053270364,0.7541406762080698,A
01-SHP-00000232,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - Azul,100 Litros",2.0,271.90999999999997,2,1,0.0005545333627550831,0.7546952095708249,A
DE02020,ALICATE TORQUES DE ARMADOR 12 COD. F4502 FAMASTIL,7.0,271.35,7,1,0.0005533912985311016,0.755248600869356,A
