empresa,codigo_produto,descricao_produto,quantidade,faturamento,pedidos,percentual,percentual_acumulado,classe_abc,assessor
BELLA COMERCIAL,8248,Conjunto para Banheiro com 2 Peças Preto Acqua - Mood,1.0,59.99,1,0.0059345625201561,0.9437210765508112,B,JOYCE
BELLA COMERCIAL,HIG-REAL-EML-515193,Saco Para Lixo Embanew Preto 100l Com 15 Unidades Embalixo,2.0,59.78,1,0.0059137880889303,0.9496348646397416,B,JOYCE
BELLA COMERCIAL,TNY-BLGBEL4184,Kit 5 Peças Utensílio Cozinha Silicone Espátula Fue Pincel,1.0,55.99,1,0.005538859068237,0.9551737237079788,C,JOYCE
BELLA COMERCIAL,HIG-VIRT-GRF-RF38x100-001,01 Rolo Plástico Filme Pvc 38cm X 100m Bobina 38x100,2.0,54.0,2,0.0053419966009073,0.960515720308886,C,JOYCE
BELLA COMERCIAL,HIG-VIRT-GRF-RF300X28-001,"Filme Pvc, Resinite, Insulfilme 28 Centímetros X 300 Metros.",1.0,49.0,1,0.0048473672860085,0.9653630875948946,C,JOYCE
BELLA COMERCIAL,HIG-VIRT-MNS-ELK-840-002,Kit Letras Alfabeto 28 Peças Educativa Elka 840 Cor Amrelo Amrelo,1.0,40.0,1,0.0039570345191906,0.9693201221140852,C,JOYCE
BELLA COMERCIAL,HIG-VIRT-UTIL-116367,Mini Mixer Elétrico Misturador De Bebidas 2 Em 1 Portátil Fu,1.0,38.99,1,0.003857119397581,0.9731772415116664,C,JOYCE
BELLA COMERCIAL,HIG-VIRT-GRF-RF45x100-001,Rolo De Filme Pvc 45cm X 100 Metros,1.0,38.0,1,0.003759182793231,0.9769364243048974,C,JOYCE
BELLA COMERCIAL,7904,Caneco Leiteira com Bico Ø10cm Fervedor Alumínio Polido Baquelite,1.0,36.09,1,0.0035702343949397,0.9805066586998372,C,JOYCE
BELLA COMERCIAL,HIG-VIRT-2EML510136,Saco Para Lixo Branco Pia E Banheiro Com 100 Un Embalixo,1.0,35.0,1,0.0034624052042917,0.9839690639041287,C,JOYCE
BELLA COMERCIAL,HIG-VIRT-MNS-ELK-1111-001,Chocalho E Mordedor Esticadinho Leão Para Bebê - Elka,1.0,29.0,1,0.0028688500264132,0.986837913930542,C,JOYCE
BELLA COMERCIAL,TNY-MLB3466256149,Kit 100un Sacolas Plástica 20x30 Alça Boca De Palhaço,1.0,28.79,1,0.0028480755951874,0.9896859895257296,C,JOYCE
BELLA COMERCIAL,7793,Colher de Silicone Vermelha 28cm Livre de BPA Resistente até 220°C,1.0,27.09,1,0.0026799016281218,0.9923658911538512,C,JOYCE
BELLA COMERCIAL,7800,Espátula em Silicone Vermelha Vazada para Frituras 30cm Chapeiro TPC,1.0,27.09,1,0.0026799016281218,0.9950457927819732,C,JOYCE
BELLA COMERCIAL,7798,Espátula Reta de Silicone Cabo de Madeira Cinza 31cm Coberturas Fechada,1.0,26.89,1,0.0026601164555258,0.997705909237499,C,JOYCE
BELLA COMERCIAL,DY16154,Saca Rolha Compacto em Aço Inox Mimo Style,1.0,23.19,1,0.0022940907625007,0.9999999999999998,C,JOYCE
BIDU SHOP,HIG-VIRT-JSN-W2AM-001-,Carrinho Funcional De Limpeza W2 SACO AMARELO,4.0,3551.96,2,0.0994987470075807,0.0994987470075807,A,JOYCE
BIDU SHOP,BLGBEL4496,Lixeira Cinzeiro Em Aço Inox Aro Em Aluminio 30 Litros,8.0,2479.12,2,0.0694459773424907,0.1689447243500715,A,JOYCE
BIDU SHOP,HIG-REAL-BAND587,Super Jipe Bandeirante Reclinável Com Capota Preto/cinza,2.0,1734.0,2,0.048573415047226,0.2175181393972975,A,JOYCE
BIDU SHOP,DY26203,Imagem Nossa Senhora de Fátima 60cm com Strass,2.0,1223.98,2,0.0342865562569225,0.2518046956542201,A,JOYCE
BIDU SHOP,MLB3251424171,Kit 5 Cinzeiro De Chão Em Aço Inox - Bituqueira - Fumódromo,2.0,1148.38,2,0.0321688225905037,0.2839735182447238,A,JOYCE
BIDU SHOP,HIG-VIRT-BAND-1548-2,Patinete Skatenet Infantil 3 Rodas Dobrável Pro Bandeirante Preto Com Amarelo,2.0,1073.8200000000002,2,0.0300802217681731,0.3140537400128969,A,JOYCE
BIDU SHOP,HIG-VIRT-BAND-1549-1,Patinete Infantil Bandeirante Skatenet Led Pro Dobrável Rosa Rosa-claro,2.0,983.98,2,0.0275635922365452,0.3416173322494422,A,JOYCE
BIDU SHOP,bdusp-spqrt5k,"Saco Plástico 32x80x0,6 (embalar raquete tenis) 5kg",4.0,961.36,4,0.0269299528776246,0.3685472851270668,A,JOYCE
BIDU SHOP,BLGBEL539,Cesta Básica Alimento Grande Completa Total 50 Itens Atacado,2.0,779.98,2,0.0218490728192245,0.3903963579462914,A,JOYCE
BIDU SHOP,MLB3271934537,Cesta Básica Família 2 Extra Plus,1.0,728.0,1,0.0203929908618111,0.4107893488081026,A,JOYCE
BIDU SHOP,MLB3374738650,Cesta Básica Família 2 Extra Plus,1.0,728.0,1,0.0203929908618111,0.4311823396699137,A,JOYCE
BIDU SHOP,BLGBEL962,Cinzeiro Com Lixeira Para Condomínios E Empresas - Aço Inox,2.0,721.55,2,0.0202123112037635,0.4513946508736772,A,JOYCE
BIDU SHOP,HIG-VIRT-BAND-3048-,Bicicleta Infantil Aro 14 Unicórnio Cestinha Bandeirante Cor Rosa 14,1.0,658.99,1,0.0184598585824518,0.4698545094561291,A,JOYCE
BIDU SHOP,MLB4420851374,Carrinho Funcional Com Um Balde De Limpeza Jsn G16,2.0,640.0,2,0.0179279040543394,0.4877824135104686,A,JOYCE
BIDU SHOP,BLGBEL7241,Toalheiro Em Abs Para Papel Bobina Ate 100 M,8.0,559.12,2,0.0156622651794723,0.5034446786899409,A,JOYCE
BIDU SHOP,HIG-VIRT-BAND-1548-2,Patinete Skatenet Infantil 3 Rodas Dobrável Pro Bandeirante  Preto Com Amarelo,1.0,545.09,1,0.0152692519077811,0.518713930597722,A,JOYCE
BIDU SHOP,01-SHP-00000794,Lixeira com Pedal 15L 25L 30L 60L 100L Plástica Reforçada Tampa e Aro | Cozinha Banheiro Escritório - Lixeira Pedal 60 L,3.0,541.83,2,0.0151779316465043,0.5338918622442262,A,JOYCE
BIDU SHOP,BLGBEL605,Cesta Básica De Alimentos Nobre Premium Cesta De Qualidade,2.0,517.78,2,0.0145042346269623,0.5483960968711886,A,JOYCE
BIDU SHOP,MLB1155321171,Sacola Plastica Reciclada Reforçada Kit 10 Kg 50x70,2.0,440.8,2,0.0123478439174263,0.5607439407886149,A,JOYCE
BIDU SHOP,BLGBEL315,"5 Saco Plástico P/ Embalar Colchão 90x250x0,14 Canelado",6.0,417.78,4,0.0117029996184717,0.5724469404070867,A,JOYCE
BIDU SHOP,MLB1533471218,Lixeira Dispensador De Copo Descartável Com 4 Tubos Plástico,2.0,408.32,2,0.0114380027866685,0.5838849431937553,A,JOYCE
BIDU SHOP,MLB3611325609,Caixa 61l (320x390x620mm) Empilhavel,4.0,405.56,2,0.0113606887004342,0.5952456318941896,A,JOYCE
BIDU SHOP,174560948741,Mesa De Canto Dobrável Plástico Resistente Jsn - Preta - Liso,1.0,394.5,1,0.0110508721084951,0.6062965040026848,A,JOYCE
BIDU SHOP,MLB2658394691,Lixeira Quadrada Plastica De 100 Litros Com Roda E Pedal,1.0,375.0,1,0.0105046312818395,0.6168011352845243,A,JOYCE
BIDU SHOP,BLGBEL4944,Lixeira Quadrada Com Pedal De 100 Litros Sem Rodas Preto,1.0,365.0,1,0.0102245077809904,0.6270256430655148,A,JOYCE
BIDU SHOP,MLB2658356028,Lixeira Quadrada Com Pedal e rodas 100 Litros  Preto,1.0,365.0,1,0.0102245077809904,0.6372501508465053,A,JOYCE
BIDU SHOP,bdusp-P100C,Lixeira Quadrada Plastica De 100 Litros Com Roda E Pedal - Cinza,1.0,363.75,1,0.0101894923433843,0.6474396431898897,A,JOYCE
BIDU SHOP,HIG-VIRT-BPK-BP56APR-010,10un Embalagem Bp56 Preta Alta Estriada Bipack,8.0,336.0,8,0.0094121496285282,0.6568517928184179,A,JOYCE
BIDU SHOP,01-SHP-00000796,Lixeira com Pedal 15L 25L 30L 60L 100L Plástica Reforçada Tampa e Aro | Cozinha Banheiro Escritório - Lixeira Pedal 100 ,1.0,334.18,1,0.0093611671513737,0.6662129599697916,A,JOYCE
BIDU SHOP,MLB1603159935,Kit Saco Plástico Para Descarte De Absorvente Com 100,7.0,315.0,7,0.0088238902767452,0.6750368502465368,A,JOYCE
BIDU SHOP,bdusp-me2,Mesa Dobrável De Plástico Resistente Prática Barata - Preta,1.0,312.0,1,0.0087398532264904,0.6837767034730273,A,JOYCE
BIDU SHOP,2937,10 Rolos Etiqueta 10x15 100x150 Térmica Serrilha Economy Cor:Branco,2.0,311.26,2,0.0087191240874276,0.692495827560455,A,JOYCE
BIDU SHOP,01-SHP-00000175,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - verde,150 Litros",2.0,308.83,2,0.0086510540767213,0.7011468816371764,A,JOYCE
BIDU SHOP,HIG-VIRT-JSN-MIX3AZAMVM-001,Lixeira Mix Com 3 Divisões 30 Litros,2.0,303.95000000000005,2,0.008514353808307,0.7096612354454834,A,JOYCE
BIDU SHOP, HIG-VIRT-JSN-ME2P-001,Mesa Dobrável De Plástico Resistente Prática Barata - Preta,1.0,302.64,1,0.0084776576296957,0.7181388930751792,A,JOYCE
BIDU SHOP,BLGBEL6529,"Saco Plástico Transparente 60x90 Esp.0,10 Com 1 Kg",6.0,288.99,2,0.0080952890510368,0.726234182126216,A,JOYCE
BIDU SHOP,01-SHP-00000225,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - preto,100 Litros",2.0,280.32,2,0.0078524219758006,0.7340866041020168,A,JOYCE
BIDU SHOP,674m,Kit Com 2 Saco Transparente 50x80 Cm (100 Unds) Utilizado Ce,2.0,275.0,2,0.0077033962733489,0.7417900003753658,A,JOYCE
BIDU SHOP,01-SHP-00000232,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - Azul,100 Litros",2.0,271.91,2,0.0076168381115866,0.7494068384869524,A,JOYCE
BIDU SHOP,HIG-VIRT-TR-SLIX20P1-20-,Saco De Lixo 20l Reforçado Transparente 20 Und,10.0,249.9,2,0.0070002862862178,0.7564071247731703,A,JOYCE
BIDU SHOP,60471404929,Saco De Lixo Verde Para Reciclagem Vidro Com 100Un,2.0,246.25,2,0.0068980412084079,0.7633051659815783,A,JOYCE
BIDU SHOP,TSWK182,Kit 8 Toalhas Grossas e Grandes Montreal 4 Banhos 4 Rostos Bege+branco,1.0,239.8,1,0.0067173615503603,0.7700225275319386,A,JOYCE
BIDU SHOP,n8,Toalheiro Em Abs Para Papel Bobina Ate 100 M,4.0,239.16,2,0.0066994336463059,0.7767219611782445,A,JOYCE
BIDU SHOP,60472664782,Saco De Lixo 300l Extra Reforçado Com 50un Boca Larga,2.0,220.0,2,0.0061627170186791,0.7828846781969238,A,JOYCE
BIDU SHOP,HIG-VIRT-BPK-BP20MPR-050,Embalagem Bp20 Doce Retangular Pote Bipack Com 50 Uni,4.0,220.0,4,0.0061627170186791,0.789047395215603,A,JOYCE
BIDU SHOP,60005806665,Saco De Lixo 200 Litros Reforçado Preto 95x115 Pct C/ 5kg,4.0,216.6,2,0.0060674750283905,0.7951148702439935,A,JOYCE
BIDU SHOP,40X6001234UN1KG,"Saco Plástico 40x60 Transparente Esp. 0,12 34 Unc/ 1kg Pe",6.0,216.48,4,0.0060641135463803,0.8011789837903739,B,JOYCE
BIDU SHOP,DY26314,Balão Junino Médio 50 cm - Decoração Festa Junina,4.0,215.96,2,0.0060495471243361,0.80722853091471,B,JOYCE
BIDU SHOP,HIG-VIRT-BPK-BP20MPR-100,Embalagem Para Rocambole Bp20 Bipack 100 Unidades Transparen,2.0,212.76,2,0.0059599076040644,0.8131884385187745,B,JOYCE
BIDU SHOP,hamx83917,Mangueira Látex 25 Metros KM230CA Azul Kepper [F002],1.0,205.98,1,0.0057699838704888,0.8189584223892633,B,JOYCE
BIDU SHOP,BLGBEL4988,Lixeira Redonda 100 Litros Tipo Balde,1.0,202.4,1,0.0056696996571848,0.8246281220464482,B,JOYCE
BIDU SHOP,CR100-am,Cesto Lixeira Plastico Tipo Balde 100l Marca Jsn - Amarelo,1.0,202.4,1,0.0056696996571848,0.8302978217036331,B,JOYCE
BIDU SHOP,01-SHP-00000183,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - Branco,200 Litros",1.0,198.72,1,0.0055666142088724,0.8358644359125055,B,JOYCE
BIDU SHOP,01-SHP-00000199,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - preto,200 Litros",1.0,192.75,1,0.0053993804788655,0.841263816391371,B,JOYCE
BIDU SHOP,hig-virt-scc-001,"Saco Plástico P/ Embalar Colchão 90x250x0,14 Canelado solteiro - 1 unidade",9.0,189.0,9,0.0052943341660471,0.8465581505574181,B,JOYCE
BIDU SHOP,01-SHP-00000785,Lixeira com Pedal 15L 25L 30L 60L 100L Plástica Reforçada Tampa e Aro | Cozinha Banheiro Escritório - Lixeira Pedal 60 L,1.0,180.61,1,0.0050593105488347,0.8516174611062529,B,JOYCE
BIDU SHOP,01-SHP-00000207,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - preto,30 Litros",2.0,177.01999999999998,2,0.0049587462120299,0.8565762073182829,B,JOYCE
BIDU SHOP,01-SHP-00000197,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - Marrom,30 Litros",2.0,173.55,2,0.0048615433572353,0.8614377506755182,B,JOYCE
BIDU SHOP,01-SHP-00000495,"Saco de Lixo 600 Litros Reforçado 140x160 0,15 Micras Preto Kits com 5 ate 20 und - ???? 5 unidades",3.0,168.14999999999998,3,0.0047102766667768,0.866148027342295,B,JOYCE
BIDU SHOP,78611238,"Saco de Lixo 600 Litros Higipack P15 Reforçado 140x160 0,15 Micras Preto Kits com 5, 10, 15, 20 und - ???? 15 unidades",2.0,163.4,2,0.0045772180038735,0.8707252453461686,B,JOYCE
BIDU SHOP,01-SHP-00000161,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - Vermelho,150 Litros",1.0,162.44,1,0.004550326147792,0.8752755714939606,B,JOYCE
BIDU SHOP,01-SHP-00000215,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - Branco,150 Litros",1.0,162.44,1,0.004550326147792,0.8798258976417527,B,JOYCE
BIDU SHOP,60472656897,Lixeira Mix 25 Litros Coleta Seletiva Com 3 Divisões,1.0,158.4,1,0.004437156253449,0.8842630538952017,B,JOYCE
BIDU SHOP,MLB1882922094,"10 Saco Plástico P/ Embalar Colchão 90x250x0,14 Canelado",2.0,156.0,2,0.0043699266132452,0.8886329805084469,B,JOYCE
BIDU SHOP,BLGBEL6549,Saco Transparente 50x80 Cm (10 Unds) Utilizado Cesta Basica,6.0,153.89999999999998,6,0.0043111006780669,0.8929440811865138,B,JOYCE
BIDU SHOP,BLGBEL4404,Kit Saco Plástico Para Descarte De Absorvente C/100,2.0,150.0,2,0.0042018525127358,0.8971459336992497,B,JOYCE
BIDU SHOP,hig-virt-scc-010,"Saco Plástico P/ Embalar Colchão 90x250x0,14 Canelado solteiro - 10 unidade",2.0,149.76,2,0.0041951295487154,0.9013410632479651,B,JOYCE
BIDU SHOP,60473910589,Saco De Lixo Reforçado 100l Com 100un,2.0,147.5,2,0.0041318216375235,0.9054728848854888,B,JOYCE
BIDU SHOP,odes131548,Filtro De Linha Sms Bivolt 4 Tomadas Cabo 3mts  |  62329 [F023],2.0,146.88,1,0.0041144539804709,0.9095873388659595,B,JOYCE
BIDU SHOP,BLGBEL4807,Lixeira Mix Com 3 Divisões 30 Litros,1.0,145.55,1,0.0040771975548579,0.9136645364208176,B,JOYCE
BIDU SHOP,BLGBEL5723,Saco De Lixo 30 Litros Reforçado Branco - 50 Unidades,6.0,139.96,4,0.0039206085178833,0.917585144938701,B,JOYCE
BIDU SHOP,MLB3881861635,Saco De Lixo 50 Litros Economico Branco - 20 Unidades,9.0,130.86,7,0.0036656961321107,0.9212508410708118,B,JOYCE
BIDU SHOP,bMLB3881861635,Saco De Lixo 50 Litros Economico Branco - 20 Unidades,9.0,130.86,7,0.0036656961321107,0.9249165372029226,B,JOYCE
BIDU SHOP,01-SHP-00000174,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - Azul,60 Litros",1.0,117.46,1,0.0032903306409729,0.9282068678438956,B,JOYCE
BIDU SHOP,01-SHP-00000163,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - preto,20 Litros",2.0,117.25,2,0.0032844480474551,0.9314913158913508,B,JOYCE
BIDU SHOP,MLB1594577583_60004686025,Saco De Lixo Preto De 60l Resistente 100 Sacos,2.0,114.42,2,0.0032051730967148,0.9346964889880656,B,JOYCE
BIDU SHOP,DY25996,Saia Tule com Glitter 40cm - Cores Sortidas,2.0,111.98,2,0.0031368229625077,0.9378333119505732,B,JOYCE
BIDU SHOP,78611238,"Saco de Lixo 600 Litros Higipack P15 Reforçado 140x160 0,15 Micras Preto Kits com 5, 10, 15, 20 und - ???? 5 unidades",4.0,111.16,4,0.003113852835438,0.9409471647860114,B,JOYCE
BIDU SHOP,01-SHP-00000496,"Saco de Lixo 600 Litros Reforçado 140x160 0,15 Micras Preto Kits com 5 ate 20 und - ???? 10 unidades",1.0,109.25,1,0.0030603492467759,0.9440075140327872,B,JOYCE
BIDU SHOP,78611238,"Saco de Lixo 600 Litros Higipack P15 Reforçado 140x160 0,15 Micras Preto Kits com 5, 10, 15, 20 und - ???? 20 unidades",1.0,105.05,1,0.0029426973764193,0.9469502114092064,B,JOYCE
BIDU SHOP,01-SHP-00000228,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - Azul,50 Litros",1.0,100.56,1,0.002816921924538,0.9497671333337446,B,JOYCE
BIDU SHOP,01-SHP-00000165,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - preto,50 Litros",1.0,97.55,1,0.0027326047507825,0.9524997380845271,C,JOYCE
BIDU SHOP,CR60-am,Cesto Lixeira Plastico Tipo Balde 60l Marca Jsn - Amarelo,1.0,89.0,1,0.0024930991575565,0.9549928372420836,C,JOYCE
BIDU SHOP,CR60-am,Cesto Lixeira Plastico Tipo Balde 60l Marca Jsn - amarelo,1.0,89.0,1,0.0024930991575565,0.9574859363996404,C,JOYCE
BIDU SHOP,68280685,Saco De Lixo 50 Litros Reforçado Branco - 20 Unidades - 50 UNIDADES,3.0,84.0,3,0.002353037407132,0.9598389738067724,C,JOYCE
BIDU SHOP,MLB2657117451,"Saco Plastico Transparente 70x110 Espes. 0,10 10un",2.0,84.0,2,0.002353037407132,0.9621920112139044,C,JOYCE
BIDU SHOP,2081,1 Rolo Etiqueta 10x15 100x150 Térmica Serrilha 500 Un Cor:Branco,2.0,71.52,2,0.0020034432780724,0.964195454491977,C,JOYCE
BIDU SHOP,BLGBEL5654,Saco De Lixo 200 Litros P9 - Super Reforçado  20 Unidades,2.0,70.0,2,0.0019608645059433,0.9661563189979204,C,JOYCE
BIDU SHOP,HIG-VIRT-SLIX200P9-20-,Saco De Lixo 200 Litros P9 - Super Reforçado 20 Unidades,2.0,70.0,2,0.0019608645059433,0.9681171835038636,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - preto,200 Litros",1.0,69.12,1,0.0019362136378686,0.9700533971417324,C,JOYCE
BIDU SHOP,01-SHP-00000013,"Saco de Lixo Preto Reforçado Resistente 20L 40L 60L 100L Atacado Envio Imediato - 100 LITROS,100 UNIDADES",1.0,65.0,1,0.0018208027555188,0.9718741998972512,C,JOYCE
BIDU SHOP,MLB1066316805,Sacolas Plasticas Branca Reciclada 70x90 Pacote De 1 Kg,2.0,64.0,2,0.0017927904054339,0.9736669903026852,C,JOYCE
BIDU SHOP,MLB943562716,Kit Copo Dose Dupla Bebida Shot Tequila Festa C/ 06 Unidades,2.0,61.44,2,0.0017210787892165,0.9753880690919016,C,JOYCE
BIDU SHOP,68280685,Saco De Lixo 50 Litros Reforçado Branco - 20 Unidades - 100 UNIDADES,1.0,58.0,1,0.0016247163049245,0.9770127853968262,C,JOYCE
BIDU SHOP,hig-virt-sc15l-060,Saco De Lixo 15 Litros Reforçado Branco - - kit com 60 sacos,2.0,56.0,2,0.0015686916047547,0.9785814770015808,C,JOYCE
BIDU SHOP,78611238,"Saco de Lixo 600 Litros Higipack P15 Reforçado 140x160 0,15 Micras Preto Kits com 5, 10, 15, 20 und - ???? 10 unidades",1.0,55.02,1,0.0015412395016714,0.9801227165032524,C,JOYCE
BIDU SHOP,01-SHP-00000182,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - Branco,15Litros",1.0,53.57,1,0.0015006215940483,0.9816233380973008,C,JOYCE
BIDU SHOP,01-SHP-00000192,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - preto,15Litros",1.0,53.57,1,0.0015006215940483,0.9831239596913492,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - verde,20 Litros",3.0,50.46,3,0.0014135031852843,0.9845374628766336,C,JOYCE
BIDU SHOP,01-SHP-00000190,"Saco de Lixo Grosso Reforçado 200 Unidades 15L a 200L Colorido Anti Vazamento Super Resistente - Azul,15Litros",1.0,50.4,1,0.0014118224442792,0.9859492853209127,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - Amarelo,20 Litros",3.0,49.77,3,0.0013941746637257,0.9873434599846386,C,JOYCE
BIDU SHOP,BLGBEL6485,Saco Para Lixo De 20 Litros Branco Leitoso Com 100 Sacos,2.0,47.5,2,0.001330586629033,0.9886740466136716,C,JOYCE
BIDU SHOP,MLB1596554809,Sacola Plástica Reciclada Reforçada 30x40 Branca - 1 Kg,2.0,38.0,2,0.0010644693032264,0.989738515916898,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - Marrom,60 Litros",1.0,35.02,1,0.0009809924999733,0.9907195084168714,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - Azul,20 Litros",2.0,33.18,2,0.0009294497758171,0.9916489581926886,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - Marrom,40 Litros",1.0,28.4,1,0.0007955507424113,0.9924445089351,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - laranja,40 Litros",1.0,28.4,1,0.0007955507424113,0.9932400596775112,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - Azul,40 Litros",1.0,28.11,1,0.0007874271608866,0.994027486838398,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - Branco,40 Litros",1.0,28.11,1,0.0007874271608866,0.9948149139992846,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - Vermelho,40 Litro",1.0,28.11,1,0.0007874271608866,0.9956023411601712,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - verde,40 Litros",1.0,28.11,1,0.0007874271608866,0.996389768321058,C,JOYCE
BIDU SHOP,97431454,"Saco Lixo 20, 40, 60, 100 200 L 10 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - laranja,100 Litro",1.0,28.04,1,0.0007854662963807,0.9971752346174386,C,JOYCE
BIDU SHOP,323,Saco De Lixo 60l Preto Reforçado Pacote Com 50 Unidades,1.0,25.46,1,0.0007131944331616,0.9978884290506004,C,JOYCE
BIDU SHOP,BLGBEL6025,Saco De Lixo 60l Preto Reforçado Pacote Com 50 Unidades,1.0,25.46,1,0.0007131944331616,0.998601623483762,C,JOYCE
BIDU SHOP,,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - verde,20 Litros",1.0,17.28,1,0.0004840534094671,0.999085676893229,C,JOYCE
BIDU SHOP,97431641,"Saco Lixo 20, 40, 60, 100 200 L 50 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - Branco,20 Litros",1.0,17.28,1,0.0004840534094671,0.999569730302696,C,JOYCE
BIDU SHOP,97431454,"Saco Lixo 20, 40, 60, 100 200 L 10 und Preto Branco Azul verde Amarelo Cinza Vermelho Marrom laranja - Amarelo,20 Litros",1.0,15.36,1,0.0004302696973041,1.0000000000000002,C,JOYCE
CAJON MARCOS BRANDÃO LTDA,MB104,Baquetas Para Cajon Vassourinha Mb Nylon Par Marcos Brandão,5.0,2683.8,5,0.1417299631759806,0.1417299631759806,A,JOYCE
CAJON MARCOS BRANDÃO LTDA,CJCL.01,Cajón Eletroacústico Mb Modelo 2024 Com Alça,4.0,2520.48,4,0.1331051261591011,0.2748350893350817,A,JOYCE
CAJON MARCOS BRANDÃO LTDA,CJST.MB,Cajón Student Eletroacústico Pro Mb,2.0,1348.56,2,0.0712166924288696,0.3460517817639513,A,JOYCE
CAJON MARCOS BRANDÃO LTDA,CJ-COMPAC EL,Cajon Compacto Duoface Elétrico Marcos Brandao Amadeirada,2.0,1182.48,2,0.0624461013698239,0.4084978831337753,A,JOYCE
CAJON MARCOS BRANDÃO LTDA,MB103,Cajon Acustico Profissional Quadrado Compact Travel Mb,3.0,961.95,3,0.0508000365441294,0.4592979196779047,A,JOYCE
CAJON MARCOS BRANDÃO LTDA,JZ 105,Cajón Elétrico Mb Tamborete Caixa De Guerra Pro Colo Bolsa,1.0,949.0,1,0.0501161543535306,0.5094140740314353,A,JOYCE
CAJON MARCOS BRANDÃO LTDA,MB109,Cajón Eletroacústico Mb Com Bongôs Premium Percussão Preto,1.0,939.96,1,0.0496387570560007,0.5590528310874361,A,JOYCE
CAJON MARCOS BRANDÃO LTDA,BUMBO MB,Bumbinho De Madeira Cajon Marcos Brandao Bumbinho Mb Preto,1.0,899.0,1,0.047475682575157,0.6065285136625932,A,JOYCE
CAJON MARCOS BRANDÃO LTDA,MB106,Cajón Colo Eletroacústico Jz Signature Com Bongôs Mb Marrom-claro,1.0,874.5,1,0.046181851403754,0.6527103650663472,A,JOYCE
CAJON MARCOS BRANDÃO LTDA,MB127,Bumbinho  Percuteria Eletroacústico Profissional | Compacto,1.0,846.3,1,0.0446926253207513,0.6974029903870985,A,JOYCE
