empresa,id_pedido,numero_pedido,situacao,canal,data_pedido,data_faturamento,data_envio,data_entrega,dias_pedido_faturamento,dias_faturamento_envio,dias_envio_entrega
DECO HOME,867930779,12401,Enviado,ML - Deco Home,16/05/2026,,,,,,
DECO HOME,867931114,12402,Enviado,ML - Deco Home,16/05/2026,,,,,,
DECO HOME,867931219,12403,Entregue,ML - Deco Home,16/05/2026,,,,,,
DECO HOME,867931822,12404,Enviado,Shopee,16/05/2026,,,,,,
DECO HOME,867932582,12405,Enviado,ML - Deco Home,16/05/2026,,,,,,
DECO HOME,867934269,12406,Entregue,ML - Deco Home,17/05/2026,,,,,,
DECO HOME,867934709,12407,Enviado,ML - Deco Home,17/05/2026,,,,,,
DECO HOME,867935168,12408,Enviado,ML - Deco Home,17/05/2026,,,,,,
DECO HOME,867935581,12409,Enviado,ML - Deco Home,17/05/2026,,,,,,
DECO HOME,867935909,12410,Entregue,ML - Deco Home,17/05/2026,,,,,,
DECO HOME,867937351,12411,Entregue,ML - Deco Home,17/05/2026,,,,,,
DECO HOME,867938771,12412,Enviado,ML - Deco Home,18/05/2026,,,,,,
DECO HOME,867940230,12413,Enviado,ML - Deco Home,18/05/2026,,,,,,
DECO HOME,867951275,12414,Enviado,ML - Deco Home,18/05/2026,,,,,,
DECO HOME,867953755,12415,Pronto para envio,ML - Deco Home,18/05/2026,,,,,,
DECO HOME,867957704,12416,Enviado,ML - Deco Home,18/05/2026,,,,,,
DECO HOME,867959396,12417,Enviado,ML - Deco Home,18/05/2026,,,,,,
DECO HOME,867959775,12418,Enviado,ML - Deco Home,18/05/2026,,,,,,
DECO HOME,867961446,12419,Pronto para envio,Magalu,18/05/2026,,,,,,
DECO HOME,867962241,12421,Enviado,ML - Deco Home,18/05/2026,,,,,,
DECO HOME,867967621,12422,Pronto para envio,ML - Deco Home,19/05/2026,,,,,,
DECO HOME,867970454,12423,Enviado,ML - Deco Home,19/05/2026,,,,,,
DECO HOME,867970859,12424,Enviado,ML - Deco Home,19/05/2026,,,,,,
DECO HOME,867975142,12427,Enviado,ML - Deco Home,19/05/2026,,,,,,
DECO HOME,867975187,12428,Enviado,ML - Deco Home,19/05/2026,,,,,,
DECO HOME,867975928,12429,Enviado,ML - Deco Home,19/05/2026,,,,,,
DECO HOME,867976043,12430,Enviado,ML - Deco Home,19/05/2026,,,,,,
DECO HOME,867978404,12431,Enviado,ML - Deco Home,19/05/2026,,,,,,
DECO HOME,867979842,12432,Enviado,ML - Deco Home,19/05/2026,19/05/2026,,,0.0,,
DECO HOME,867980102,12433,Enviado,ML - Deco Home,19/05/2026,19/05/2026,,,0.0,,
DECO HOME,867980954,12434,Enviado,ML - Deco Home,19/05/2026,19/05/2026,,,0.0,,
DECO HOME,867981776,12435,Enviado,ML - Deco Home,19/05/2026,19/05/2026,,,0.0,,
DECO HOME,867981908,12436,Enviado,ML - Deco Home,19/05/2026,,,,,,
DECO HOME,867982262,12437,Enviado,ML - Deco Home,19/05/2026,19/05/2026,,,0.0,,
DECO HOME,867982563,12438,Enviado,ML - Deco Home,20/05/2026,20/05/2026,,,0.0,,
DECO HOME,867982840,12440,Enviado,ML - Deco Home,20/05/2026,20/05/2026,,,0.0,,
DECO HOME,867983297,12441,Enviado,ML - Deco Home,20/05/2026,20/05/2026,,,0.0,,
DECO ELETRO,869269597,44765,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869269598,44766,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869269732,44769,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869270740,44771,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869271486,44772,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869271588,44773,Entregue,Full - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869272070,44775,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869272090,44776,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869272273,44777,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869272823,44778,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869272827,44779,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869272844,44780,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869272928,44782,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869273044,44784,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869273068,44785,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869273203,44786,Entregue,Full - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869273212,44787,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869273311,44789,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869273326,44790,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869273598,44791,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869273700,44792,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869273841,44793,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869273874,44794,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869273893,44795,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869273973,44796,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869273993,44797,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869274095,44798,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869274275,44799,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869274295,44800,Entregue,Full - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869274525,44804,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869274547,44805,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869274790,44806,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869274801,44807,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869275014,44808,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869275070,44809,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869275095,44810,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869275155,44811,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869275229,44812,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869275252,44813,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869275320,44814,Entregue,Full - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869275335,44815,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869275449,44816,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869275496,44817,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869275608,44818,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869275777,44819,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869275829,44820,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869275901,44821,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869276039,44822,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869276131,44823,Entregue,Full - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869276256,44824,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869276438,44826,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869276575,44827,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869277100,44828,Enviado,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869277684,44830,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869277743,44831,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869277756,44832,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869277830,44833,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869277996,44834,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869278002,44835,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869278043,44836,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869278107,44837,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869278129,44838,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869278189,44839,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869278198,44840,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869278225,44841,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869278228,44842,Entregue,Full - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869278369,44843,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869278400,44844,Pronto para envio,Magalu,01/05/2026,,,,,,
DECO ELETRO,869278418,44845,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869278438,44846,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869278539,44847,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869278605,44848,Entregue,Full - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869278763,44849,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869278843,44850,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869278862,44851,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869278951,44852,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869278971,44853,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869279113,44854,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869279114,44855,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869279217,44856,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869279313,44857,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869279346,44858,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869279396,44859,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869279456,44861,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869279602,44862,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869279645,44864,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869279658,44865,Entregue,Full - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869279875,44867,Entregue,TikTok Shop,01/05/2026,,,,,,
DECO ELETRO,869279892,44868,Entregue,Shopee,01/05/2026,,,,,,
DECO ELETRO,869280036,44869,Entregue,ML - Deco Eletro,01/05/2026,,,,,,
DECO ELETRO,869280177,44870,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869280219,44871,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869280855,44872,Entregue,Full - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869280878,44873,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869281070,44874,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869282762,44875,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869282919,44876,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869282956,44877,Entregue,Full - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869283004,44878,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869283108,44879,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869283144,44880,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869283296,44881,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869284021,44883,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869284180,44884,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869284389,44886,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869284393,44887,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869284649,44888,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869284670,44889,Entregue,Full - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869285003,44890,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869285406,44891,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869285437,44892,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869285709,44893,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869286121,44894,Entregue,Full - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869286145,44895,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869286172,44896,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869286272,44897,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869286824,44898,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869286889,44899,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869287018,44900,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869287369,44901,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869287564,44902,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869287793,44903,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869287836,44904,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869287958,44905,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869287984,44906,Entregue,Full - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869288406,44907,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869288493,44909,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869288551,44910,Entregue,Full - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869288757,44911,Entregue,Full - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869288791,44912,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869288810,44913,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869289398,44914,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869289422,44915,Entregue,Full - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869289666,44917,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869289712,44918,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869289731,44919,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869290078,44921,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869290556,44922,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869290580,44923,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869290623,44924,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869290691,44925,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869290709,44926,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869290793,44927,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869290925,44928,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869290944,44929,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869291049,44931,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869291111,44932,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869291203,44933,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869291313,44934,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869291549,44935,Entregue,Full - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869291607,44936,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869291635,44937,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869291714,44938,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869291719,44939,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869291746,44940,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869291802,44941,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869291878,44942,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869292051,44943,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869292197,44944,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869292292,44945,Enviado,Shopee,02/05/2026,,,,,,
DECO ELETRO,869292456,44947,Entregue,Shopee,02/05/2026,,,,,,
DECO ELETRO,869292633,44948,Entregue,TikTok Shop,02/05/2026,,,,,,
DECO ELETRO,869292656,44949,Entregue,ML - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869292661,44950,Entregue,Full - Deco Eletro,02/05/2026,,,,,,
DECO ELETRO,869292737,44951,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869292782,44952,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869292828,44953,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869292888,44954,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869292916,44955,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869292924,44956,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869293295,44958,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869293405,44959,Enviado,Shopee,03/05/2026,,,,,,
DECO ELETRO,869293430,44960,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869293528,44962,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869293614,44964,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869293660,44965,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869293667,44966,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869293695,44967,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869293713,44968,Pronto para envio,Magalu,03/05/2026,,,,,,
DECO ELETRO,869293717,44969,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869293745,44970,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869293768,44971,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869293860,44972,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869296794,44973,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869296811,44974,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869296901,44975,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869296907,44976,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869296934,44977,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869297096,44978,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869297127,44979,Pronto para envio,Magalu,03/05/2026,,,,,,
DECO ELETRO,869297132,44980,Pronto para envio,Magalu,03/05/2026,,,,,,
DECO ELETRO,869297133,44981,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869297211,44982,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869297377,44984,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869297401,44985,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869297412,44986,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869297433,44987,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869297458,44988,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869297607,44989,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869297728,44990,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869297814,44992,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869297906,44993,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869297960,44994,Entregue,Full - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869297969,44995,Entregue,Full - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869298004,44996,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869298027,44997,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869298253,44998,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869298407,44999,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869298434,45000,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869298461,45001,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869298488,45002,Entregue,Full - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869298517,45003,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869298532,45004,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869298639,45005,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869298758,45006,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869298772,45007,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869298841,45008,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869299133,45010,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869299165,45011,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869299199,45012,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869299250,45014,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869299273,45015,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869299287,45016,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869299362,45017,Entregue,Full - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869299576,45018,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869299627,45019,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869299647,45020,Entregue,Full - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869300027,45021,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869300042,45022,Entregue,Full - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869300212,45023,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869300314,45025,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869300455,45026,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869300529,45027,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869300572,45028,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869300592,45029,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869300599,45030,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869300680,45031,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869300692,45032,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869300976,45033,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869301047,45034,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869301056,45035,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869301109,45036,Enviado,Shopee,03/05/2026,,,,,,
DECO ELETRO,869301235,45037,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869301238,45038,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869301386,45039,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869301613,45040,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869301769,45041,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869301933,45043,Entregue,Full - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869302062,45044,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869302063,45045,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869302144,45046,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869302181,45047,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869302334,45048,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869302341,45049,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869302435,45050,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869302445,45051,Entregue,Full - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869302448,45052,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869302490,45053,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869302508,45054,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869302533,45055,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869302616,45056,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869302684,45058,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869302695,45059,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869302805,45060,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869302859,45061,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869302933,45062,Entregue,Shopee,03/05/2026,,,,,,
DECO ELETRO,869302955,45063,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869303016,45064,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869303027,45065,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869303057,45066,Entregue,ML - Deco Eletro,03/05/2026,,,,,,
DECO ELETRO,869303066,45067,Entregue,TikTok Shop,03/05/2026,,,,,,
DECO ELETRO,869303176,45068,Entregue,TikTok Shop,04/05/2026,,,,,,
DECO ELETRO,869303219,45069,Entregue,TikTok Shop,04/05/2026,,,,,,
DECO ELETRO,869303296,45070,Entregue,Full - Deco Eletro,04/05/2026,,,,,,
DECO ELETRO,869303859,45072,Entregue,TikTok Shop,04/05/2026,,,,,,
DECO ELETRO,869303878,45073,Entregue,ML - Deco Eletro,04/05/2026,,,,,,
DECO ELETRO,869303916,45074,Entregue,ML - Deco Eletro,04/05/2026,,,,,,
DECO ELETRO,869303948,45075,Entregue,TikTok Shop,04/05/2026,,,,,,
DECO ELETRO,869303966,45076,Entregue,ML - Deco Eletro,04/05/2026,,,,,,
DECO ELETRO,869304026,45077,Entregue,TikTok Shop,04/05/2026,,,,,,
